Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J1,Paris S-G,Atalanta,4–0,"47,151",Parc des Princes,Sandro Schärer,2025-09-17,https://fbref.com/en/matches/d7a07227/Paris-Saint-Germain-Atalanta-September-17-2025-Champions-League
J1,Club Brugge,Monaco,4–1,"25,007",Jan Breydelstadion,Simone Sozza,2025-09-18,https://fbref.com/en/matches/cb2a4725/Club-Brugge-Monaco-September-18-2025-Champions-League
J1,FC Copenhagen,Leverkusen,2–2,"34,504",Parken,Əliyar Ağayev,2025-09-18,https://fbref.com/en/matches/04664542/FC-Copenhagen-Bayer-Leverkusen-September-18-2025-Champions-League
J1,Manchester City,Napoli,2–0,"49,531",Etihad Stadium,Felix Zwayer,2025-09-18,https://fbref.com/en/matches/dc462ab9/Manchester-City-Napoli-September-18-2025-Champions-League
J1,Sporting CP,Qaırat Almaty,4–1,"38,696",Estádio José Alvalade,Damian Sylwestrzak,2025-09-18,https://fbref.com/en/matches/8c31c662/Sporting-CP-Qairat-Almaty-September-18-2025-Champions-League
J1,Newcastle Utd,Barcelona,1–2,"52,084",St James' Park,Glenn Nyberg,2025-09-18,https://fbref.com/en/matches/53708b73/Newcastle-United-Barcelona-September-18-2025-Champions-League
J1,Eint Frankfurt,Galatasaray,5–1,"58,700",Deutsche Bank Park,Marco Guida,2025-09-18,https://fbref.com/en/matches/96500f2e/Eintracht-Frankfurt-Galatasaray-September-18-2025-Champions-League
J2,Atalanta,Club Brugge,,,Gewiss Stadium,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/922493f3/Club-Brugge-vs-Atalanta-History
J2,Chelsea,Benfica,,,Stamford Bridge,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/a77c513e/Chelsea-vs-Benfica-History
J2,Atlético Madrid,Eint Frankfurt,,,Riyadh Air Metropolitan Stadium,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/db3b9613/Eintracht-Frankfurt-vs-Atletico-Madrid-History
J2,Inter,Slavia Prague,,,Stadio Giuseppe Meazza,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/d609edc0/111cbfb1/Internazionale-vs-Slavia-Prague-History
J2,Bodø/Glimt,Tottenham,,,Aspmyra Stadion,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/d86248bd/361ca564/BodoGlimt-vs-Tottenham-Hotspur-History
J2,Marseille,Ajax,,,Orange Vélodrome,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/5725cc7b/19c3f8c4/Marseille-vs-Ajax-History
J2,Qaırat Almaty,Real Madrid,,,Ortalıq Stadion,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/768fb565/53a2f082/FC-Kairat-vs-Real-Madrid-History
J2,Galatasaray,Liverpool,,,RAMS Park,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/822bd0ba/Galatasaray-vs-Liverpool-History
J2,Pafos FC,Bayern Munich,,,Alphamega Stadium,,2025-09-30,https://fbref.com/en/stathead/matchup/teams/cb42669e/054efa67/Pafos-FC-vs-Bayern-Munich-History
J2,Union SG,Newcastle Utd,,,Lotto Park,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/e14f61a5/b2b47a98/Union-SG-vs-Newcastle-United-History
J2,Arsenal,Olympiacos,,,Emirates Stadium,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/2fdb4aef/18bb7c10/Olympiacos-vs-Arsenal-History
J2,Qarabağ,FC Copenhagen,,,Tofiq Bəhramov adına Respublika stadionu,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/44b65410/18050b20/Qarabag-vs-FC-Copenhagen-History
J2,Barcelona,Paris S-G,,,Estadi Olímpic Lluís Companys,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/e2d8892c/206d90db/Paris-Saint-Germain-vs-Barcelona-History
J2,Leverkusen,PSV Eindhoven,,,BayArena,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/e334d850/c7a9f859/PSV-Eindhoven-vs-Leverkusen-History
J2,Napoli,Sporting CP,,,Stadio Diego Armando Maradona,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/d48ad4ff/13dc44fd/Napoli-vs-Sporting-CP-History
J2,Dortmund,Athletic Club,,,Signal Iduna Park,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/add600ae/2b390eca/Dortmund-vs-Athletic-Club-History
J2,Monaco,Manchester City,,,Stade Louis II,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/fd6114db/b8fd03ef/Monaco-vs-Manchester-City-History
J2,Villarreal,Juventus,,,Estadio de la Cerámica,,2025-10-01,https://fbref.com/en/stathead/matchup/teams/e0652b02/2a8183b3/Juventus-vs-Villarreal-History
J3,Barcelona,Olympiacos,,,,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/2fdb4aef/206d90db/Olympiacos-vs-Barcelona-History
J3,Newcastle Utd,Benfica,,,St James' Park,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/b2b47a98/a77c513e/Newcastle-United-vs-Benfica-History
J3,Arsenal,Atlético Madrid,,,Emirates Stadium,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/db3b9613/18bb7c10/Atletico-Madrid-vs-Arsenal-History
J3,Leverkusen,Paris S-G,,,BayArena,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/e2d8892c/c7a9f859/Paris-Saint-Germain-vs-Leverkusen-History
J3,PSV Eindhoven,Napoli,,,Philips Stadion,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/e334d850/d48ad4ff/PSV-Eindhoven-vs-Napoli-History
J3,Villarreal,Manchester City,,,Estadio de la Cerámica,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/b8fd03ef/2a8183b3/Manchester-City-vs-Villarreal-History
J3,Union SG,Inter,,,Lotto Park,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/e14f61a5/d609edc0/Union-SG-vs-Internazionale-History
J3,FC Copenhagen,Dortmund,,,Parken,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/add600ae/18050b20/Dortmund-vs-FC-Copenhagen-History
J3,Qaırat Almaty,Pafos FC,,,Ortalıq Stadion,,2025-10-21,https://fbref.com/en/stathead/matchup/teams/cb42669e/768fb565/Pafos-FC-vs-FC-Kairat-History
J3,Athletic Club,Qarabağ,,,San Mamés,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/44b65410/2b390eca/Qarabag-vs-Athletic-Club-History
J3,Galatasaray,Bodø/Glimt,,,RAMS Park,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/d86248bd/Galatasaray-vs-BodoGlimt-History
J3,Sporting CP,Marseille,,,Estádio José Alvalade,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/5725cc7b/13dc44fd/Marseille-vs-Sporting-CP-History
J3,Chelsea,Ajax,,,Stamford Bridge,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/19c3f8c4/Chelsea-vs-Ajax-History
J3,Bayern Munich,Club Brugge,,,Allianz Arena,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/054efa67/Club-Brugge-vs-Bayern-Munich-History
J3,Atalanta,Slavia Prague,,,Gewiss Stadium,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/922493f3/111cbfb1/Atalanta-vs-Slavia-Prague-History
J3,Real Madrid,Juventus,,,Estadio Santiago Bernabéu,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/e0652b02/53a2f082/Juventus-vs-Real-Madrid-History
J3,Monaco,Tottenham,,,Stade Louis II,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/fd6114db/361ca564/Monaco-vs-Tottenham-Hotspur-History
J3,Eint Frankfurt,Liverpool,,,Deutsche Bank Park,,2025-10-22,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/822bd0ba/Eintracht-Frankfurt-vs-Liverpool-History
J4,Slavia Prague,Arsenal,,,Fortuna Arena,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/18bb7c10/111cbfb1/Arsenal-vs-Slavia-Prague-History
J4,Napoli,Eint Frankfurt,,,Stadio Diego Armando Maradona,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/d48ad4ff/Eintracht-Frankfurt-vs-Napoli-History
J4,Tottenham,FC Copenhagen,,,Tottenham Hotspur Stadium,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/361ca564/18050b20/Tottenham-Hotspur-vs-FC-Copenhagen-History
J4,Liverpool,Real Madrid,,,Anfield,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/822bd0ba/53a2f082/Liverpool-vs-Real-Madrid-History
J4,Juventus,Sporting CP,,,Allianz Stadium,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/e0652b02/13dc44fd/Juventus-vs-Sporting-CP-History
J4,Atlético Madrid,Union SG,,,Riyadh Air Metropolitan Stadium,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/e14f61a5/db3b9613/Union-SG-vs-Atletico-Madrid-History
J4,Bodø/Glimt,Monaco,,,Aspmyra Stadion,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/fd6114db/d86248bd/Monaco-vs-BodoGlimt-History
J4,Paris S-G,Bayern Munich,,,Parc des Princes,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/e2d8892c/054efa67/Paris-Saint-Germain-vs-Bayern-Munich-History
J4,Olympiacos,PSV Eindhoven,,,Stadio Georgios Karaiskáki,,2025-11-04,https://fbref.com/en/stathead/matchup/teams/e334d850/2fdb4aef/PSV-Eindhoven-vs-Olympiacos-History
J4,Pafos FC,Villarreal,,,Alphamega Stadium,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/cb42669e/2a8183b3/Pafos-FC-vs-Villarreal-History
J4,Manchester City,Dortmund,,,Etihad Stadium,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/b8fd03ef/add600ae/Manchester-City-vs-Dortmund-History
J4,Benfica,Leverkusen,,,Estádio do Sport Lisboa e Benfica,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/c7a9f859/a77c513e/Leverkusen-vs-Benfica-History
J4,Newcastle Utd,Athletic Club,,,St James' Park,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/b2b47a98/2b390eca/Newcastle-United-vs-Athletic-Club-History
J4,Marseille,Atalanta,,,Orange Vélodrome,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/922493f3/5725cc7b/Atalanta-vs-Marseille-History
J4,Inter,Qaırat Almaty,,,Stadio Giuseppe Meazza,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/d609edc0/768fb565/Internazionale-vs-FC-Kairat-History
J4,Club Brugge,Barcelona,,,Jan Breydelstadion,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/206d90db/Club-Brugge-vs-Barcelona-History
J4,Ajax,Galatasaray,,,Johan Cruijff Arena,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/19c3f8c4/Galatasaray-vs-Ajax-History
J4,Qarabağ,Chelsea,,,Tofiq Bəhramov adına Respublika stadionu,,2025-11-05,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/44b65410/Chelsea-vs-Qarabag-History
J5,Ajax,Benfica,,,Johan Cruijff Arena,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/a77c513e/19c3f8c4/Benfica-vs-Ajax-History
J5,Manchester City,Leverkusen,,,Etihad Stadium,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/c7a9f859/b8fd03ef/Leverkusen-vs-Manchester-City-History
J5,Chelsea,Barcelona,,,Stamford Bridge,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/206d90db/Chelsea-vs-Barcelona-History
J5,Galatasaray,Union SG,,,RAMS Park,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/e14f61a5/Galatasaray-vs-Union-SG-History
J5,Dortmund,Villarreal,,,Signal Iduna Park,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/add600ae/2a8183b3/Dortmund-vs-Villarreal-History
J5,Slavia Prague,Athletic Club,,,Fortuna Arena,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/2b390eca/111cbfb1/Athletic-Club-vs-Slavia-Prague-History
J5,Bodø/Glimt,Juventus,,,Aspmyra Stadion,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/e0652b02/d86248bd/Juventus-vs-BodoGlimt-History
J5,Marseille,Newcastle Utd,,,Orange Vélodrome,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/b2b47a98/5725cc7b/Newcastle-United-vs-Marseille-History
J5,Napoli,Qarabağ,,,Stadio Diego Armando Maradona,,2025-11-25,https://fbref.com/en/stathead/matchup/teams/d48ad4ff/44b65410/Napoli-vs-Qarabag-History
J5,FC Copenhagen,Qaırat Almaty,,,Parken,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/768fb565/18050b20/FC-Kairat-vs-FC-Copenhagen-History
J5,Pafos FC,Monaco,,,Alphamega Stadium,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/fd6114db/cb42669e/Monaco-vs-Pafos-FC-History
J5,Liverpool,PSV Eindhoven,,,Anfield,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/e334d850/822bd0ba/PSV-Eindhoven-vs-Liverpool-History
J5,Sporting CP,Club Brugge,,,Estádio José Alvalade,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/13dc44fd/Club-Brugge-vs-Sporting-CP-History
J5,Arsenal,Bayern Munich,,,Emirates Stadium,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/18bb7c10/054efa67/Arsenal-vs-Bayern-Munich-History
J5,Paris S-G,Tottenham,,,Parc des Princes,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/e2d8892c/361ca564/Paris-Saint-Germain-vs-Tottenham-Hotspur-History
J5,Eint Frankfurt,Atalanta,,,Deutsche Bank Park,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/922493f3/Eintracht-Frankfurt-vs-Atalanta-History
J5,Atlético Madrid,Inter,,,Riyadh Air Metropolitan Stadium,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/db3b9613/d609edc0/Atletico-Madrid-vs-Internazionale-History
J5,Olympiacos,Real Madrid,,,Stadio Georgios Karaiskáki,,2025-11-26,https://fbref.com/en/stathead/matchup/teams/53a2f082/2fdb4aef/Real-Madrid-vs-Olympiacos-History
J6,Bayern Munich,Sporting CP,,,Allianz Arena,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/13dc44fd/054efa67/Sporting-CP-vs-Bayern-Munich-History
J6,Tottenham,Slavia Prague,,,Tottenham Hotspur Stadium,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/361ca564/111cbfb1/Tottenham-Hotspur-vs-Slavia-Prague-History
J6,Qaırat Almaty,Olympiacos,,,Ortalıq Stadion,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/768fb565/2fdb4aef/FC-Kairat-vs-Olympiacos-History
J6,Inter,Liverpool,,,Stadio Giuseppe Meazza,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/d609edc0/822bd0ba/Internazionale-vs-Liverpool-History
J6,Atalanta,Chelsea,,,Gewiss Stadium,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/922493f3/Chelsea-vs-Atalanta-History
J6,Barcelona,Eint Frankfurt,,,,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/206d90db/Eintracht-Frankfurt-vs-Barcelona-History
J6,PSV Eindhoven,Atlético Madrid,,,Philips Stadion,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/e334d850/db3b9613/PSV-Eindhoven-vs-Atletico-Madrid-History
J6,Monaco,Galatasaray,,,Stade Louis II,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/fd6114db/ecd11ca2/Monaco-vs-Galatasaray-History
J6,Union SG,Marseille,,,Lotto Park,,2025-12-09,https://fbref.com/en/stathead/matchup/teams/e14f61a5/5725cc7b/Union-SG-vs-Marseille-History
J6,Villarreal,FC Copenhagen,,,Estadio de la Cerámica,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/2a8183b3/18050b20/Villarreal-vs-FC-Copenhagen-History
J6,Benfica,Napoli,,,Estádio do Sport Lisboa e Benfica,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/d48ad4ff/a77c513e/Napoli-vs-Benfica-History
J6,Real Madrid,Manchester City,,,Estadio Santiago Bernabéu,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/b8fd03ef/53a2f082/Manchester-City-vs-Real-Madrid-History
J6,Leverkusen,Newcastle Utd,,,BayArena,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/c7a9f859/b2b47a98/Leverkusen-vs-Newcastle-United-History
J6,Dortmund,Bodø/Glimt,,,Signal Iduna Park,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/d86248bd/add600ae/BodoGlimt-vs-Dortmund-History
J6,Juventus,Pafos FC,,,Allianz Stadium,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/e0652b02/cb42669e/Juventus-vs-Pafos-FC-History
J6,Athletic Club,Paris S-G,,,San Mamés,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/e2d8892c/2b390eca/Paris-Saint-Germain-vs-Athletic-Club-History
J6,Club Brugge,Arsenal,,,Jan Breydelstadion,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/18bb7c10/Club-Brugge-vs-Arsenal-History
J6,Qarabağ,Ajax,,,Tofiq Bəhramov adına Respublika stadionu,,2025-12-10,https://fbref.com/en/stathead/matchup/teams/44b65410/19c3f8c4/Qarabag-vs-Ajax-History
J7,Bodø/Glimt,Manchester City,,,Aspmyra Stadion,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/d86248bd/b8fd03ef/BodoGlimt-vs-Manchester-City-History
J7,Sporting CP,Paris S-G,,,Estádio José Alvalade,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/e2d8892c/13dc44fd/Paris-Saint-Germain-vs-Sporting-CP-History
J7,Tottenham,Dortmund,,,Tottenham Hotspur Stadium,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/add600ae/361ca564/Dortmund-vs-Tottenham-Hotspur-History
J7,Qaırat Almaty,Club Brugge,,,Ortalıq Stadion,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/768fb565/Club-Brugge-vs-FC-Kairat-History
J7,Real Madrid,Monaco,,,Estadio Santiago Bernabéu,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/fd6114db/53a2f082/Monaco-vs-Real-Madrid-History
J7,Villarreal,Ajax,,,Estadio de la Cerámica,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/2a8183b3/19c3f8c4/Villarreal-vs-Ajax-History
J7,Inter,Arsenal,,,Stadio Giuseppe Meazza,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/d609edc0/18bb7c10/Internazionale-vs-Arsenal-History
J7,FC Copenhagen,Napoli,,,Parken,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/d48ad4ff/18050b20/Napoli-vs-FC-Copenhagen-History
J7,Olympiacos,Leverkusen,,,Stadio Georgios Karaiskáki,,2026-01-20,https://fbref.com/en/stathead/matchup/teams/c7a9f859/2fdb4aef/Leverkusen-vs-Olympiacos-History
J7,Newcastle Utd,PSV Eindhoven,,,St James' Park,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/e334d850/b2b47a98/PSV-Eindhoven-vs-Newcastle-United-History
J7,Chelsea,Pafos FC,,,Stamford Bridge,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/cff3d9bb/cb42669e/Chelsea-vs-Pafos-FC-History
J7,Galatasaray,Atlético Madrid,,,RAMS Park,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/db3b9613/Galatasaray-vs-Atletico-Madrid-History
J7,Atalanta,Athletic Club,,,Gewiss Stadium,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/922493f3/2b390eca/Atalanta-vs-Athletic-Club-History
J7,Juventus,Benfica,,,Allianz Stadium,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/e0652b02/a77c513e/Juventus-vs-Benfica-History
J7,Bayern Munich,Union SG,,,Allianz Arena,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/e14f61a5/054efa67/Union-SG-vs-Bayern-Munich-History
J7,Marseille,Liverpool,,,Orange Vélodrome,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/822bd0ba/5725cc7b/Liverpool-vs-Marseille-History
J7,Slavia Prague,Barcelona,,,Fortuna Arena,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/206d90db/111cbfb1/Barcelona-vs-Slavia-Prague-History
J7,Qarabağ,Eint Frankfurt,,,Tofiq Bəhramov adına Respublika stadionu,,2026-01-21,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/44b65410/Eintracht-Frankfurt-vs-Qarabag-History
J8,Benfica,Real Madrid,,,Estádio do Sport Lisboa e Benfica,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/a77c513e/53a2f082/Benfica-vs-Real-Madrid-History
J8,Arsenal,Qaırat Almaty,,,Emirates Stadium,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/768fb565/18bb7c10/FC-Kairat-vs-Arsenal-History
J8,Manchester City,Galatasaray,,,Etihad Stadium,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/ecd11ca2/b8fd03ef/Galatasaray-vs-Manchester-City-History
J8,Liverpool,Qarabağ,,,Anfield,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/822bd0ba/44b65410/Liverpool-vs-Qarabag-History
J8,Monaco,Juventus,,,Stade Louis II,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/fd6114db/e0652b02/Monaco-vs-Juventus-History
J8,Dortmund,Inter,,,Signal Iduna Park,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/d609edc0/add600ae/Internazionale-vs-Dortmund-History
J8,Union SG,Atalanta,,,Lotto Park,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/e14f61a5/922493f3/Union-SG-vs-Atalanta-History
J8,PSV Eindhoven,Bayern Munich,,,Philips Stadion,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/e334d850/054efa67/PSV-Eindhoven-vs-Bayern-Munich-History
J8,Club Brugge,Marseille,,,Jan Breydelstadion,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/f1e6c5f1/5725cc7b/Club-Brugge-vs-Marseille-History
J8,Eint Frankfurt,Tottenham,,,Deutsche Bank Park,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/361ca564/Eintracht-Frankfurt-vs-Tottenham-Hotspur-History
J8,Ajax,Olympiacos,,,Johan Cruijff Arena,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/2fdb4aef/19c3f8c4/Olympiacos-vs-Ajax-History
J8,Atlético Madrid,Bodø/Glimt,,,Riyadh Air Metropolitan Stadium,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/db3b9613/d86248bd/Atletico-Madrid-vs-BodoGlimt-History
J8,Athletic Club,Sporting CP,,,San Mamés,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/2b390eca/13dc44fd/Athletic-Club-vs-Sporting-CP-History
J8,Barcelona,FC Copenhagen,,,,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/206d90db/18050b20/Barcelona-vs-FC-Copenhagen-History
J8,Leverkusen,Villarreal,,,BayArena,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/c7a9f859/2a8183b3/Leverkusen-vs-Villarreal-History
J8,Paris S-G,Newcastle Utd,,,Parc des Princes,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/e2d8892c/b2b47a98/Paris-Saint-Germain-vs-Newcastle-United-History
J8,Napoli,Chelsea,,,Stadio Diego Armando Maradona,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/d48ad4ff/cff3d9bb/Napoli-vs-Chelsea-History
J8,Pafos FC,Slavia Prague,,,Alphamega Stadium,,2026-01-28,https://fbref.com/en/stathead/matchup/teams/cb42669e/111cbfb1/Pafos-FC-vs-Slavia-Prague-History
